Time,Open,High,Low,Latest,Change,%Change,Volume
"2025-09-19 07:51",6646.5,6647.25,6646.25,6646.25,-0.25,0.00%,45
"2025-09-19 07:50",6648.25,6648.25,6646.5,6646.5,-1.25,-0.02%,35
"2025-09-19 07:49",6646.75,6648.25,6646.75,6647.75,1,+0.02%,64
"2025-09-19 07:48",6646.75,6647,6646.25,6646.75,-0.25,0.00%,15
"2025-09-19 07:47",6646.25,6647.25,6646,6647,1,+0.02%,60
"2025-09-19 07:46",6646,6646.5,6645.75,6646,0,0.00%,10
"2025-09-19 07:45",6645.25,6646,6645,6646,1,+0.02%,56
"2025-09-19 07:44",6644.75,6645,6644.5,6645,0.25,0.00%,42
"2025-09-19 07:43",6645.25,6645.75,6644.5,6644.75,-0.5,-0.01%,36
"2025-09-19 07:42",6645.25,6645.25,6645,6645.25,0.25,0.00%,10
"2025-09-19 07:41",6647,6647,6645,6645,-2.25,-0.03%,39
"2025-09-19 07:40",6646.75,6648.5,6646.75,6647.25,1,+0.02%,72
"2025-09-19 07:39",6646.25,6647,6646.25,6646.25,-0.5,-0.01%,14
"2025-09-19 07:38",6647.25,6647.5,6646.75,6646.75,1.25,+0.02%,6
"2025-09-19 07:37",6645.5,6645.75,6645.25,6645.5,-0.25,0.00%,20
"2025-09-19 07:36",6645.5,6646.5,6645.25,6645.75,-0.25,0.00%,69
"2025-09-19 07:35",6645.5,6646,6644.25,6646,0,0.00%,72
"2025-09-19 07:34",6646.75,6646.75,6645.75,6646,-1.,-0.02%,59
"2025-09-19 07:33",6647,6647.25,6646.75,6647,-0.5,-0.01%,8
"2025-09-19 07:32",6646.75,6647.5,6646.75,6647.5,0.5,+0.01%,16
"2025-09-19 07:31",6647.25,6647.5,6647,6647,-0.25,0.00%,14
"2025-09-19 07:30",6646.75,6647.25,6646.5,6647.25,0.25,0.00%,11
"2025-09-19 07:29",6646.75,6647.25,6646.75,6647,0,0.00%,21
"2025-09-19 07:28",6645.75,6647,6645.5,6647,1.25,+0.02%,47
"2025-09-19 07:27",6644.25,6646.5,6644.25,6645.75,1,+0.02%,66
"2025-09-19 07:26",6645,6645,6644.25,6644.75,-0.25,0.00%,31
"2025-09-19 07:25",6645,6645.5,6644.25,6645,-0.5,-0.01%,21
"2025-09-19 07:24",6643.75,6645.5,6643.75,6645.5,1.75,+0.03%,41
"2025-09-19 07:23",6643.75,6644.25,6643.5,6643.75,0.5,+0.01%,30
"2025-09-19 07:22",6643.75,6643.75,6643,6643.25,0,0.00%,34
"2025-09-19 07:21",6643.75,6643.75,6643.25,6643.25,-0.25,0.00%,12
"2025-09-19 07:20",6643.75,6644,6643.25,6643.5,-0.5,-0.01%,19
"2025-09-19 07:19",6644.25,6644.25,6644,6644,-0.25,0.00%,9
"2025-09-19 07:18",6644,6644.25,6644,6644.25,0.5,+0.01%,8
"2025-09-19 07:17",6643.75,6643.75,6643.5,6643.75,-0.25,0.00%,14
"2025-09-19 07:16",6643.75,6644,6643.5,6644,0.5,+0.01%,20
"2025-09-19 07:15",6644,6644,6643.5,6643.5,-0.5,-0.01%,55
"2025-09-19 07:14",6643.5,6644,6643.5,6644,0.25,0.00%,29
"2025-09-19 07:13",6644.25,6644.5,6643.75,6643.75,-0.5,-0.01%,16
"2025-09-19 07:12",6644.25,6644.25,6644,6644.25,0.25,0.00%,19
"2025-09-19 07:11",6644,6644.25,6644,6644,0,0.00%,7
"2025-09-19 07:10",6643.5,6644,6643.5,6644,0.75,+0.01%,10
"2025-09-19 07:09",6643,6643.25,6643,6643.25,0,0.00%,5
"2025-09-19 07:08",6643.75,6644.25,6643.25,6643.25,-0.5,-0.01%,34
"2025-09-19 07:07",6643.75,6644,6643.5,6643.75,-0.25,0.00%,8
"2025-09-19 07:06",6644.25,6644.25,6643.75,6644,-0.25,0.00%,11
"2025-09-19 07:05",6644.5,6644.5,6644.25,6644.25,0,0.00%,24
"2025-09-19 07:04",6643.75,6644.25,6643.75,6644.25,0.5,+0.01%,26
"2025-09-19 07:03",6643.5,6643.75,6643,6643.75,0.25,0.00%,13
"2025-09-19 07:02",6642.25,6643.75,6641.75,6643.5,1.75,+0.03%,104
"2025-09-19 07:01",6642.25,6642.25,6641.5,6641.75,-0.25,0.00%,26
"2025-09-19 07:00",6641.25,6642,6641.25,6642,0,0.00%,14
"2025-09-19 06:59",6642,6642,6641.75,6642,0.5,+0.01%,6
"2025-09-19 06:58",6642,6642,6641.5,6641.5,-0.25,0.00%,5
"2025-09-19 06:57",6641.75,6641.75,6641.75,6641.75,0,0.00%,2
"2025-09-19 06:56",6641.5,6641.75,6641.5,6641.75,0.25,0.00%,11
"2025-09-19 06:55",6641.75,6641.75,6641.25,6641.5,-0.25,0.00%,6
"2025-09-19 06:54",6641.75,6642,6641.5,6641.75,0,0.00%,31
"2025-09-19 06:53",6641.75,6642,6641.75,6641.75,0.75,+0.01%,7
"2025-09-19 06:52",6641.5,6641.5,6641,6641,0,0.00%,4
"2025-09-19 06:51",6640.75,6641,6640.5,6641,1,+0.02%,10
"2025-09-19 06:50",6639.75,6640,6639.75,6640,0.25,0.00%,7
"2025-09-19 06:49",6639.5,6639.75,6639.25,6639.75,0,0.00%,15
"2025-09-19 06:48",6639.5,6639.75,6639.25,6639.75,-0.25,0.00%,21
"2025-09-19 06:47",6639.25,6640.25,6639,6640,1.5,+0.02%,39
"2025-09-19 06:46",6638.5,6638.5,6638.5,6638.5,0,0.00%,1
"2025-09-19 06:45",6638.5,6638.75,6638.5,6638.5,-0.25,0.00%,3
"2025-09-19 06:44",6640.25,6640.25,6638.75,6638.75,-1.25,-0.02%,75
"2025-09-19 06:43",6640.25,6640.5,6640,6640,-0.25,0.00%,30
"2025-09-19 06:42",6640,6640.25,6640,6640.25,0.25,0.00%,178
"2025-09-19 06:41",6640.25,6640.25,6640,6640,-0.25,0.00%,18
"2025-09-19 06:40",6640.5,6640.75,6640.25,6640.25,0,0.00%,3
"2025-09-19 06:39",6640.25,6640.5,6640.25,6640.25,0.75,+0.01%,4
"2025-09-19 06:38",6639.75,6639.75,6639.5,6639.5,-0.5,-0.01%,2
"2025-09-19 06:37",6640.25,6640.25,6640,6640,-0.5,-0.01%,4
"2025-09-19 06:36",6640.25,6640.5,6640.25,6640.5,0.5,+0.01%,9
"2025-09-19 06:35",6639,6640,6639,6640,1.75,+0.03%,15
"2025-09-19 06:34",6639,6639,6638.25,6638.25,-0.75,-0.01%,3
"2025-09-19 06:33",6638.5,6639,6638,6639,0.75,+0.01%,26
"2025-09-19 06:32",6638.5,6638.5,6638,6638.25,0,0.00%,5
"2025-09-19 06:31",6638,6638.5,6638,6638.25,-0.25,0.00%,10
"2025-09-19 06:30",6638.5,6638.5,6638.5,6638.5,-1.,-0.02%,7
"2025-09-19 06:29",6639,6639.75,6638.75,6639.5,0.5,+0.01%,28
"2025-09-19 06:28",6638.5,6639,6638.5,6639,0.75,+0.01%,4
"2025-09-19 06:27",6638,6638.5,6638,6638.25,0,0.00%,11
"2025-09-19 06:26",6638,6638.25,6637.75,6638.25,0.75,+0.01%,24
"2025-09-19 06:25",6637.5,6637.75,6637.25,6637.5,-0.75,-0.01%,10
"2025-09-19 06:24",6638.25,6638.75,6638.25,6638.25,0.5,+0.01%,22
"2025-09-19 06:23",6637.75,6637.75,6637.75,6637.75,0.25,0.00%,1
"2025-09-19 06:22",6637.25,6637.5,6637.25,6637.5,0.25,0.00%,8
"2025-09-19 06:21",6637.75,6637.75,6637.25,6637.25,-1.,-0.02%,3
"2025-09-19 06:20",6638.5,6638.5,6638.25,6638.25,-0.25,0.00%,4
"2025-09-19 06:19",6638.25,6638.5,6638.25,6638.5,0.25,0.00%,3
"2025-09-19 06:18",6637.5,6638.25,6637.5,6638.25,1.5,+0.02%,2
"2025-09-19 06:17",6637.25,6637.25,6636.75,6636.75,-0.75,-0.01%,7
"2025-09-19 06:16",6637.5,6637.5,6637,6637.5,0.5,+0.01%,7
"2025-09-19 06:15",6636.75,6637,6636.75,6637,0.25,0.00%,3
"2025-09-19 06:14",6636.75,6636.75,6636.75,6636.75,-1.,-0.02%,2
"2025-09-19 06:13",6637.5,6637.75,6637.5,6637.75,1,+0.02%,3
"2025-09-19 06:12",6636.75,6637,6636.75,6636.75,0.5,+0.01%,7
"2025-09-19 06:11",6637.5,6637.5,6636.25,6636.25,-1.25,-0.02%,27
"2025-09-19 06:10",6638.75,6638.75,6637.5,6637.5,-1.75,-0.03%,17
"2025-09-19 06:09",6639.25,6639.25,6639.25,6639.25,-0.75,-0.01%,1
"2025-09-19 06:08",6640,6640,6640,6640,0.5,+0.01%,3
"2025-09-19 06:07",6639.5,6639.5,6639.5,6639.5,0.5,+0.01%,3
"2025-09-19 06:06",6638.75,6639.25,6638.5,6639,-0.75,-0.01%,10
"2025-09-19 06:05",6639.5,6640,6639.5,6639.75,0,0.00%,5
"2025-09-19 06:04",6639.25,6639.75,6639.25,6639.75,0.5,+0.01%,10
"2025-09-19 06:03",6640,6640,6639,6639.25,-0.25,0.00%,50
"2025-09-19 06:02",6640.75,6641,6639.25,6639.5,-1.5,-0.02%,53
"2025-09-19 06:01",6640.5,6641.25,6640,6641,0.75,+0.01%,82
"2025-09-19 06:00",6638.75,6640.25,6638.25,6640.25,1.5,+0.02%,26
"2025-09-19 05:59",6638,6639,6638,6638.75,1.5,+0.02%,17
"2025-09-19 05:58",6635.75,6637.75,6635.75,6637.25,1.75,+0.03%,23
"2025-09-19 05:57",6636,6636,6635.5,6635.5,-0.5,-0.01%,11
"2025-09-19 05:56",6636,6636,6636,6636,-0.5,-0.01%,6
"2025-09-19 05:55",6636.75,6636.75,6636.5,6636.5,-0.25,0.00%,3
"2025-09-19 05:54",6636.75,6636.75,6636.75,6636.75,-0.5,-0.01%,6
"2025-09-19 05:53",6637,6637.25,6637,6637.25,0.25,0.00%,3
"2025-09-19 05:52",6637.25,6637.25,6637,6637,-0.25,0.00%,6
"2025-09-19 05:50",6636.75,6637.25,6636.75,6637.25,-0.25,0.00%,3
"2025-09-19 05:49",6638,6638,6637.25,6637.5,-0.5,-0.01%,4
"2025-09-19 05:48",6638,6638,6638,6638,0,0.00%,2
"2025-09-19 05:47",6639,6639,6638,6638,-0.75,-0.01%,9
"2025-09-19 05:45",6638.75,6639,6638.75,6638.75,-0.25,0.00%,3
"2025-09-19 05:44",6639,6639,6639,6639,0,0.00%,1
"2025-09-19 05:43",6639.75,6639.75,6639,6639,-0.75,-0.01%,16
"2025-09-19 05:42",6640,6640.25,6639.75,6639.75,0.25,0.00%,12
"2025-09-19 05:41",6639.25,6639.5,6639.25,6639.5,0.5,+0.01%,5
"2025-09-19 05:40",6639.25,6639.25,6639,6639,-0.25,0.00%,6
"2025-09-19 05:39",6639.25,6639.25,6639.25,6639.25,0.5,+0.01%,1
"2025-09-19 05:38",6639,6639.25,6638.5,6638.75,-0.5,-0.01%,12
"2025-09-19 05:37",6638.25,6639.25,6638.25,6639.25,0.75,+0.01%,11
"2025-09-19 05:36",6638.25,6638.5,6638.25,6638.5,0.75,+0.01%,6
"2025-09-19 05:35",6637.25,6637.75,6636.75,6637.75,1,+0.02%,4
"2025-09-19 05:34",6637,6637,6636.75,6636.75,-0.25,0.00%,73
"2025-09-19 05:33",6637,6637,6636.75,6637,0.5,+0.01%,194
"2025-09-19 05:32",6636.5,6636.5,6636.5,6636.5,-0.75,-0.01%,1
"2025-09-19 05:31",6637.5,6637.75,6637.25,6637.25,0.25,0.00%,5
"2025-09-19 05:30",6637.25,6637.5,6637,6637,-0.75,-0.01%,9
"2025-09-19 05:29",6637.75,6637.75,6637.75,6637.75,0,0.00%,1
"2025-09-19 05:28",6638.25,6638.25,6637.75,6637.75,-0.75,-0.01%,19
"2025-09-19 05:27",6638,6638.5,6638,6638.5,0.25,0.00%,8
"2025-09-19 05:26",6637.75,6638.25,6637.75,6638.25,0.75,+0.01%,19
"2025-09-19 05:25",6636.25,6637.5,6636.25,6637.5,1.25,+0.02%,2
"2025-09-19 05:24",6636.25,6636.25,6636.25,6636.25,-0.25,0.00%,1
"2025-09-19 05:23",6636,6636.5,6635.75,6636.5,0,0.00%,5
"2025-09-19 05:22",6637,6637,6636.5,6636.5,-0.25,0.00%,9
"2025-09-19 05:21",6637,6637,6636.75,6636.75,-0.25,0.00%,4
"2025-09-19 05:20",6637.75,6637.75,6637,6637,-0.5,-0.01%,15
"2025-09-19 05:19",6637.5,6638.25,6637.5,6637.5,-1.,-0.02%,72
"2025-09-19 05:18",6639,6639,6638.5,6638.5,-0.75,-0.01%,13
"2025-09-19 05:17",6637.75,6639.75,6637.75,6639.25,1.75,+0.03%,46
"2025-09-19 05:16",6637.25,6637.75,6637.25,6637.5,0,0.00%,15
"2025-09-19 05:15",6636.25,6637.5,6636.25,6637.5,1.5,+0.02%,6
"2025-09-19 05:14",6635,6636.25,6635,6636,1.25,+0.02%,11
"2025-09-19 05:13",6636,6636.25,6634.75,6634.75,-2.25,-0.03%,27
"2025-09-19 05:11",6636.75,6637,6636.75,6637,0.5,+0.01%,2
"2025-09-19 05:10",6636.25,6636.5,6636.25,6636.5,0.25,0.00%,8
"2025-09-19 05:09",6636.25,6636.5,6636.25,6636.25,0,0.00%,25
"2025-09-19 05:08",6636.25,6636.5,6635.75,6636.25,0.25,0.00%,27
"2025-09-19 05:07",6635.75,6636.25,6635.75,6636,0,0.00%,9
"2025-09-19 05:06",6636,6636.25,6636,6636,0.25,0.00%,24
"2025-09-19 05:05",6635.75,6636,6635.75,6635.75,0.75,+0.01%,7
"2025-09-19 05:04",6635,6635,6635,6635,0,0.00%,4
"2025-09-19 05:03",6634.75,6635,6634,6635,0.5,+0.01%,6
"2025-09-19 05:02",6634.5,6634.5,6634.25,6634.5,0,0.00%,3
"2025-09-19 05:01",6634.25,6634.5,6634,6634.5,-0.5,-0.01%,11
"2025-09-19 05:00",6635.5,6635.5,6635,6635,-0.5,-0.01%,19
"2025-09-19 04:59",6636.25,6636.25,6635.5,6635.5,-1.,-0.02%,51
"2025-09-19 04:58",6637,6637,6636.5,6636.5,0.25,0.00%,9
"2025-09-19 04:57",6636.25,6636.5,6636.25,6636.25,-0.5,-0.01%,8
"2025-09-19 04:56",6635.75,6636.75,6635,6636.75,1.25,+0.02%,33
"2025-09-19 04:55",6635.5,6635.75,6635.5,6635.5,0,0.00%,6
"2025-09-19 04:54",6636.25,6636.25,6635.5,6635.5,-0.5,-0.01%,2
"2025-09-19 04:53",6635.5,6636,6635.25,6636,0.25,0.00%,22
"2025-09-19 04:52",6635.75,6636,6635.75,6635.75,-0.75,-0.01%,7
"2025-09-19 04:51",6637.5,6637.5,6636.25,6636.5,-2.,-0.03%,20
"2025-09-19 04:50",6638.5,6638.5,6638.5,6638.5,-0.75,-0.01%,3
"2025-09-19 04:49",6639,6639.5,6639,6639.25,0.25,0.00%,18
"2025-09-19 04:48",6639,6639,6639,6639,0.25,0.00%,1
"2025-09-19 04:47",6638.25,6639,6638,6638.75,0.5,+0.01%,49
"2025-09-19 04:46",6639.5,6639.5,6638.25,6638.25,-1.75,-0.03%,35
"2025-09-19 04:45",6639,6640,6639,6640,1,+0.02%,29
"2025-09-19 04:44",6639.25,6639.25,6639,6639,-0.75,-0.01%,23
"2025-09-19 04:43",6639.75,6639.75,6639.75,6639.75,-0.25,0.00%,4
"2025-09-19 04:41",6639.25,6640,6639.25,6640,0.5,+0.01%,4
"2025-09-19 04:40",6640,6640,6639.5,6639.5,-0.5,-0.01%,4
"2025-09-19 04:39",6640,6640,6639.75,6640,0.25,0.00%,9
"2025-09-19 04:38",6639.5,6639.75,6639.5,6639.75,0,0.00%,19
"2025-09-19 04:37",6639.75,6639.75,6639.75,6639.75,0.75,+0.01%,3
"2025-09-19 04:36",6639,6639,6639,6639,0.25,0.00%,1
"2025-09-19 04:35",6639,6639,6638.75,6638.75,-0.25,0.00%,3
"2025-09-19 04:34",6639.75,6639.75,6639,6639,-0.25,0.00%,16
"2025-09-19 04:33",6638.75,6639.75,6638.75,6639.25,0.5,+0.01%,15
"2025-09-19 04:32",6637.75,6638.75,6637.75,6638.75,1,+0.02%,8
"2025-09-19 04:31",6637.75,6637.75,6637.75,6637.75,0.25,0.00%,1
"2025-09-19 04:30",6638,6638,6637.5,6637.5,-0.5,-0.01%,11
"2025-09-19 04:28",6638,6638,6638,6638,0,0.00%,11
"2025-09-19 04:27",6638.25,6638.25,6638,6638,-0.25,0.00%,3
"2025-09-19 04:26",6638.25,6638.5,6638.25,6638.25,0,0.00%,7
"2025-09-19 04:25",6638,6638.75,6638,6638.25,0,0.00%,11
"2025-09-19 04:24",6638.25,6638.25,6638,6638.25,0,0.00%,26
"2025-09-19 04:23",6637.75,6638.25,6637.75,6638.25,0.25,0.00%,10
"2025-09-19 04:22",6637.75,6638,6637.75,6638,0,0.00%,5
"2025-09-19 04:21",6637.25,6638,6637.25,6638,1,+0.02%,20
"2025-09-19 04:20",6636.75,6637,6636.75,6637,0,0.00%,21
"2025-09-19 04:19",6636.25,6637,6636.25,6637,1.25,+0.02%,14
"2025-09-19 04:18",6636.5,6636.75,6635.75,6635.75,-0.75,-0.01%,22
"2025-09-19 04:17",6636.5,6636.5,6636.25,6636.5,0.25,0.00%,13
"2025-09-19 04:16",6635.25,6636.25,6635.25,6636.25,0.75,+0.01%,6
"2025-09-19 04:15",6635,6635.5,6635,6635.5,0.5,+0.01%,3
"2025-09-19 04:14",6635,6635,6635,6635,-0.5,-0.01%,1
"2025-09-19 04:13",6636,6636,6635.5,6635.5,-1.25,-0.02%,4
"2025-09-19 04:12",6636.5,6636.75,6636.5,6636.75,0.75,+0.01%,3
"2025-09-19 04:11",6635.75,6636,6635.75,6636,0.25,0.00%,5
"2025-09-19 04:10",6636,6636,6635.75,6635.75,-0.5,-0.01%,5
"2025-09-19 04:09",6636.75,6636.75,6636.25,6636.25,0.25,0.00%,13
"2025-09-19 04:08",6636,6636,6636,6636,0.75,+0.01%,3
"2025-09-19 04:07",6635.25,6635.25,6635.25,6635.25,0.25,0.00%,1
"2025-09-19 04:06",6635.5,6635.5,6634.75,6635,-1.,-0.02%,10
"2025-09-19 04:05",6636.25,6636.25,6636,6636,-0.75,-0.01%,8
"2025-09-19 04:04",6636.75,6636.75,6636.75,6636.75,0,0.00%,1
"2025-09-19 04:03",6637.25,6637.25,6636.25,6636.75,0,0.00%,16
"2025-09-19 04:02",6636,6637.25,6636,6636.75,1,+0.02%,13
"2025-09-19 04:01",6635,6635.75,6635,6635.75,0.75,+0.01%,32
"2025-09-19 04:00",6635,6635,6634.75,6635,0,0.00%,8
"2025-09-19 03:59",6634.75,6635,6634.75,6635,0,0.00%,5
"2025-09-19 03:58",6635.5,6635.5,6635,6635,-0.25,0.00%,5
"2025-09-19 03:57",6635,6635.25,6635,6635.25,0.75,+0.01%,5
"2025-09-19 03:56",6634.5,6634.5,6634.5,6634.5,0.5,+0.01%,2
"2025-09-19 03:55",6634.75,6634.75,6634,6634,-1.,-0.02%,6
"2025-09-19 03:54",6635.25,6635.25,6635,6635,-0.25,0.00%,7
"2025-09-19 03:53",6635.75,6636,6635.25,6635.25,0,0.00%,16
"2025-09-19 03:52",6635,6635.25,6634.75,6635.25,0.25,0.00%,24
"2025-09-19 03:51",6634.5,6635.75,6634.5,6635,0.5,+0.01%,42
"2025-09-19 03:50",6634.5,6634.75,6634.5,6634.5,0,0.00%,18
"2025-09-19 03:49",6635,6635,6634.5,6634.5,-0.25,0.00%,30
"2025-09-19 03:48",6635,6635,6634.75,6634.75,-0.5,-0.01%,2
"2025-09-19 03:47",6635.25,6635.75,6635,6635.25,0,0.00%,19
"2025-09-19 03:46",6635.25,6635.25,6635.25,6635.25,0,0.00%,1
"2025-09-19 03:45",6635.25,6635.25,6635.25,6635.25,0,0.00%,1
"2025-09-19 03:44",6635.5,6635.5,6635,6635.25,0.5,+0.01%,8
"2025-09-19 03:43",6634.5,6635,6634.5,6634.75,0,0.00%,6
"2025-09-19 03:42",6635,6635,6634.75,6634.75,-0.75,-0.01%,9
"2025-09-19 03:41",6635.75,6635.75,6635.25,6635.5,0,0.00%,9
"2025-09-19 03:40",6636.25,6636.25,6635.5,6635.5,-0.75,-0.01%,5
"2025-09-19 03:39",6636.5,6636.5,6636,6636.25,-0.5,-0.01%,20
"2025-09-19 03:38",6637,6637,6636.75,6636.75,0,0.00%,3
"2025-09-19 03:37",6636.75,6636.75,6636.75,6636.75,0,0.00%,1
"2025-09-19 03:36",6636.75,6636.75,6636.75,6636.75,-0.75,-0.01%,10
"2025-09-19 03:35",6637.25,6637.5,6637.25,6637.5,1,+0.02%,2
"2025-09-19 03:34",6636.75,6636.75,6636.5,6636.5,0.5,+0.01%,8
"2025-09-19 03:33",6636,6636,6636,6636,-0.5,-0.01%,4
"2025-09-19 03:31",6636.5,6636.5,6636.5,6636.5,0.5,+0.01%,3
"2025-09-19 03:30",6636,6636,6636,6636,-0.25,0.00%,1
"2025-09-19 03:29",6635.75,6636.25,6635.75,6636.25,0.5,+0.01%,8
"2025-09-19 03:28",6636,6636.25,6635.25,6635.75,0,0.00%,24
"2025-09-19 03:27",6635,6635.75,6635,6635.75,0.5,+0.01%,3
"2025-09-19 03:26",6635,6635.25,6635,6635.25,0,0.00%,14
"2025-09-19 03:25",6635.5,6635.5,6635,6635.25,-0.5,-0.01%,3
"2025-09-19 03:24",6635.5,6635.75,6635.5,6635.75,0.5,+0.01%,22
"2025-09-19 03:23",6635.5,6635.5,6635,6635.25,-0.5,-0.01%,15
"2025-09-19 03:22",6636,6636,6635.75,6635.75,-0.5,-0.01%,20
"2025-09-19 03:21",6636.25,6636.25,6635.75,6636.25,-0.25,0.00%,9
"2025-09-19 03:20",6635.75,6636.5,6635.75,6636.5,1,+0.02%,59
"2025-09-19 03:19",6635.5,6635.5,6635.5,6635.5,0.75,+0.01%,1
"2025-09-19 03:18",6634.75,6634.75,6634.75,6634.75,0,0.00%,1
"2025-09-19 03:17",6635,6635,6634.5,6634.75,-0.25,0.00%,8
"2025-09-19 03:16",6635,6635.5,6635,6635,0.25,0.00%,8
"2025-09-19 03:15",6634.25,6634.75,6634.25,6634.75,0.25,0.00%,6
"2025-09-19 03:14",6635,6635,6634.5,6634.5,-0.25,0.00%,12
"2025-09-19 03:13",6634.75,6634.75,6634.5,6634.75,0.25,0.00%,7
"2025-09-19 03:12",6634,6634.5,6634,6634.5,0.25,0.00%,13
"2025-09-19 03:11",6634.25,6634.25,6633.5,6634.25,0.5,+0.01%,11
"2025-09-19 03:10",6633.75,6634.5,6633.5,6633.75,0.25,0.00%,30
"2025-09-19 03:09",6632.75,6633.5,6632.75,6633.5,1,+0.02%,21
"2025-09-19 03:08",6632.25,6632.5,6632.25,6632.5,0.5,+0.01%,7
"2025-09-19 03:07",6631.5,6632,6631.5,6632,0,0.00%,6
"2025-09-19 03:06",6631.5,6632,6631.5,6632,0,0.00%,3
"2025-09-19 03:05",6632,6632.25,6632,6632,0.5,+0.01%,4
"2025-09-19 03:04",6631.25,6631.5,6631.25,6631.5,1.25,+0.02%,13
"2025-09-19 03:03",6630,6630.5,6630,6630.25,0.25,0.00%,18
"2025-09-19 03:02",6630.75,6630.75,6630,6630,-1.25,-0.02%,5
"2025-09-19 03:01",6631.5,6631.5,6631.25,6631.25,0,0.00%,9
"2025-09-19 03:00",6630.75,6631.25,6630.25,6631.25,0.5,+0.01%,11
"2025-09-19 02:59",6630.75,6630.75,6630.75,6630.75,-0.25,0.00%,6
"2025-09-19 02:58",6630.75,6631,6630.75,6631,0.5,+0.01%,2
"2025-09-19 02:56",6630,6630.5,6630,6630.5,-0.5,-0.01%,5
"2025-09-19 02:55",6631.25,6631.75,6631,6631,0.5,+0.01%,17
"2025-09-19 02:54",6630,6630.75,6630,6630.5,0.75,+0.01%,44
"2025-09-19 02:53",6630.75,6630.75,6629.75,6629.75,-0.75,-0.01%,11
"2025-09-19 02:52",6629.75,6631,6629.75,6630.5,1.75,+0.03%,33
"2025-09-19 02:50",6629.5,6629.5,6628.75,6628.75,0.25,0.00%,15
"2025-09-19 02:49",6628.5,6628.5,6628.5,6628.5,0,0.00%,2
"2025-09-19 02:48",6627.75,6628.5,6627.75,6628.5,0.75,+0.01%,12
"2025-09-19 02:47",6629.25,6629.25,6627.75,6627.75,-1.75,-0.03%,10
"2025-09-19 02:46",6629.5,6629.75,6629.5,6629.5,-0.25,0.00%,5
"2025-09-19 02:45",6630.25,6630.25,6629.75,6629.75,-1.,-0.02%,10
"2025-09-19 02:44",6630.75,6631,6630.75,6630.75,-0.5,-0.01%,8
