Time,Open,High,Low,Latest,Change,%Change,Volume
"2025-12-19 07:28",6780.5,6780.75,6780.25,6780.75,-1.,-0.01%,3
"2025-12-19 07:27",6781.75,6781.75,6781.75,6781.75,0.25,0.00%,1
"2025-12-19 07:26",6781,6781.5,6780.25,6781.5,-0.5,-0.01%,18
"2025-12-19 07:25",6781.75,6782.25,6781.25,6782,0,0.00%,15
"2025-12-19 07:24",6782.25,6782.25,6782,6782,0,0.00%,2
"2025-12-19 07:23",6781.25,6783,6781,6782,0,0.00%,10
"2025-12-19 07:22",6782,6782,6782,6782,-1.,-0.01%,2
"2025-12-19 07:21",6782.5,6783.5,6782.25,6783,0.75,+0.01%,8
"2025-12-19 07:20",6782.25,6782.25,6782.25,6782.25,0.25,0.00%,1
"2025-12-19 07:19",6781.75,6782,6781,6782,0.5,+0.01%,16
"2025-12-19 07:18",6782,6783,6781.5,6781.5,-1.,-0.01%,8
"2025-12-19 07:17",6781.25,6782.5,6781.25,6782.5,1.25,+0.02%,19
"2025-12-19 07:16",6782,6782.25,6781.25,6781.25,-0.5,-0.01%,9
"2025-12-19 07:15",6782.25,6782.5,6781.75,6781.75,-1.75,-0.03%,14
"2025-12-19 07:14",6783.5,6783.75,6783.25,6783.5,0.25,0.00%,7
"2025-12-19 07:13",6782.75,6783.25,6782.75,6783.25,0.75,+0.01%,3
"2025-12-19 07:12",6782.25,6783.25,6782.25,6782.5,1.25,+0.02%,10
"2025-12-19 07:11",6782.25,6782.25,6781.25,6781.25,-1.75,-0.03%,29
"2025-12-19 07:10",6782.75,6783.5,6782.5,6783,0,0.00%,36
"2025-12-19 07:09",6782.75,6783,6782.25,6783,0.25,0.00%,7
"2025-12-19 07:08",6782.5,6782.75,6782.25,6782.75,-0.25,0.00%,6
"2025-12-19 07:07",6782.5,6783.5,6782.25,6783,-0.25,0.00%,7
"2025-12-19 07:06",6781.5,6783.25,6781.5,6783.25,2.5,+0.04%,92
"2025-12-19 07:05",6782,6782.5,6780.75,6780.75,-1.25,-0.02%,6
"2025-12-19 07:04",6781.5,6782.25,6781.5,6782,2.25,+0.03%,9
"2025-12-19 07:03",6777.5,6779.75,6777.5,6779.75,1.75,+0.03%,11
"2025-12-19 07:02",6778.75,6778.75,6777.75,6778,-0.5,-0.01%,8
"2025-12-19 07:01",6780,6780.25,6778.5,6778.5,-1.5,-0.02%,19
"2025-12-19 07:00",6778.5,6780.5,6777.75,6780,1.5,+0.02%,57
"2025-12-19 06:59",6777.75,6779,6777.25,6778.5,0.25,0.00%,15
"2025-12-19 06:58",6780.75,6780.75,6778.25,6778.25,-2.5,-0.04%,17
"2025-12-19 06:57",6782.5,6782.5,6780.25,6780.75,-1.25,-0.02%,10
"2025-12-19 06:56",6780.5,6783,6779.75,6782,1.75,+0.03%,21
"2025-12-19 06:55",6781.5,6781.75,6780,6780.25,-1.,-0.01%,60
"2025-12-19 06:54",6782,6782,6779.75,6781.25,-1.75,-0.03%,101
"2025-12-19 06:53",6784,6784,6782.25,6783,-1.,-0.01%,25
"2025-12-19 06:52",6785.75,6785.75,6784,6784,-2.,-0.03%,5
"2025-12-19 06:51",6786.25,6786.25,6786,6786,0,0.00%,2
"2025-12-19 06:50",6787.5,6787.5,6786,6786,-0.5,-0.01%,9
"2025-12-19 06:49",6787,6787.5,6786.5,6786.5,0,0.00%,6
"2025-12-19 06:48",6786.5,6786.5,6786.5,6786.5,0.25,0.00%,4
"2025-12-19 06:47",6787.75,6788,6786.25,6786.25,-0.75,-0.01%,17
"2025-12-19 06:46",6786.5,6787,6785.75,6787,0.5,+0.01%,9
"2025-12-19 06:45",6785.25,6786.5,6785.25,6786.5,0.75,+0.01%,5
"2025-12-19 06:44",6785.75,6785.75,6784,6785.75,-0.5,-0.01%,10
"2025-12-19 06:43",6786.25,6786.25,6786,6786.25,0.5,+0.01%,4
"2025-12-19 06:42",6786,6786.5,6785.5,6785.75,-0.25,0.00%,12
"2025-12-19 06:41",6785.75,6786.25,6785.25,6786,-0.25,0.00%,12
"2025-12-19 06:40",6786.25,6786.25,6786.25,6786.25,-0.5,-0.01%,1
"2025-12-19 06:39",6786,6786.75,6785.5,6786.75,0.5,+0.01%,7
"2025-12-19 06:38",6785.5,6786.25,6785.5,6786.25,0.5,+0.01%,5
"2025-12-19 06:37",6785.5,6786.25,6785.5,6785.75,0,0.00%,4
"2025-12-19 06:36",6786.25,6786.5,6785.75,6785.75,0,0.00%,7
"2025-12-19 06:35",6786,6786,6784,6785.75,-1.25,-0.02%,17
"2025-12-19 06:34",6786.5,6787.25,6786.5,6787,0.25,0.00%,6
"2025-12-19 06:32",6786.5,6786.75,6786.5,6786.75,-0.25,0.00%,3
"2025-12-19 06:31",6788.25,6788.5,6787,6787,-3.5,-0.05%,19
"2025-12-19 06:30",6790,6791,6790,6790.5,0.75,+0.01%,6
"2025-12-19 06:29",6789.25,6789.75,6789,6789.75,2,+0.03%,4
"2025-12-19 06:28",6789.75,6789.75,6787.75,6787.75,-1.75,-0.03%,22
"2025-12-19 06:27",6789.25,6789.5,6789,6789.5,0.5,+0.01%,6
"2025-12-19 06:26",6788.25,6789,6788.25,6789,1.5,+0.02%,5
"2025-12-19 06:25",6787.25,6787.5,6787.25,6787.5,0.5,+0.01%,4
"2025-12-19 06:24",6787.5,6787.5,6787,6787,-0.25,0.00%,2
"2025-12-19 06:23",6787,6787.75,6787,6787.25,0.75,+0.01%,6
"2025-12-19 06:22",6785.25,6787.25,6784.75,6786.5,1,+0.01%,31
"2025-12-19 06:21",6786.25,6786.75,6785.25,6785.5,-1.5,-0.02%,57
"2025-12-19 06:20",6787.5,6787.5,6786,6787,-1.25,-0.02%,9
"2025-12-19 06:19",6787.25,6788.5,6787,6788.25,1.5,+0.02%,7
"2025-12-19 06:18",6790,6790,6786.75,6786.75,-3.25,-0.05%,6
"2025-12-19 06:17",6791,6791,6790,6790,0,0.00%,5
"2025-12-19 06:16",6791.5,6791.5,6789.75,6790,-1.5,-0.02%,7
"2025-12-19 06:15",6791.5,6791.5,6791.5,6791.5,1.25,+0.02%,1
"2025-12-19 06:14",6789,6791.25,6789,6790.25,1.25,+0.02%,47
"2025-12-19 06:13",6790.25,6790.25,6789,6789,-1.,-0.01%,13
"2025-12-19 06:12",6788.5,6790,6788.5,6790,1.5,+0.02%,6
"2025-12-19 06:11",6787.75,6788.5,6787.75,6788.5,0.25,0.00%,12
"2025-12-19 06:10",6785.75,6788.25,6785.75,6788.25,2.25,+0.03%,9
"2025-12-19 06:09",6788.75,6788.75,6785.75,6786,-2.5,-0.04%,24
"2025-12-19 06:08",6788.25,6789.25,6787.25,6788.5,0.5,+0.01%,23
"2025-12-19 06:07",6791,6791,6788,6788,-3.25,-0.05%,11
"2025-12-19 06:06",6791,6791.25,6791,6791.25,0.75,+0.01%,3
"2025-12-19 06:05",6788.5,6791.25,6788.5,6790.5,0.75,+0.01%,16
"2025-12-19 06:04",6793,6793,6789.75,6789.75,-4.,-0.06%,8
"2025-12-19 06:03",6792,6795,6792,6793.75,3,+0.04%,14
"2025-12-19 06:02",6792,6792,6790.5,6790.75,-1.5,-0.02%,6
"2025-12-19 06:01",6792,6792.25,6791.75,6792.25,0.75,+0.01%,8
"2025-12-19 06:00",6791,6792,6791,6791.5,1.25,+0.02%,14
"2025-12-19 05:59",6789,6790.25,6788.75,6790.25,0.5,+0.01%,8
"2025-12-19 05:58",6790.5,6790.75,6789.75,6789.75,-1.,-0.01%,5
"2025-12-19 05:57",6791.75,6791.75,6790.75,6790.75,-1.,-0.01%,5
"2025-12-19 05:56",6791.5,6791.75,6791.5,6791.75,0.25,0.00%,2
"2025-12-19 05:54",6791.5,6791.5,6791.5,6791.5,0.5,+0.01%,2
"2025-12-19 05:53",6791.25,6791.25,6791,6791,0,0.00%,2
"2025-12-19 05:52",6791.5,6791.5,6791,6791,-0.5,-0.01%,3
"2025-12-19 05:51",6791.25,6791.75,6791,6791.5,0,0.00%,9
"2025-12-19 05:50",6791.75,6791.75,6791.5,6791.5,-0.25,0.00%,3
"2025-12-19 05:49",6792,6792,6791.75,6791.75,0.25,0.00%,2
"2025-12-19 05:48",6792,6792,6791.5,6791.5,-1.5,-0.02%,2
"2025-12-19 05:46",6794.5,6794.5,6793,6793,-1.,-0.01%,7
"2025-12-19 05:45",6794,6794,6794,6794,0.75,+0.01%,1
"2025-12-19 05:44",6793.5,6793.5,6793.25,6793.25,0.75,+0.01%,29
"2025-12-19 05:42",6792.5,6792.5,6792.5,6792.5,0.25,0.00%,1
"2025-12-19 05:41",6792.25,6792.25,6792.25,6792.25,0.75,+0.01%,1
"2025-12-19 05:40",6791.5,6791.5,6791.5,6791.5,-0.5,-0.01%,2
"2025-12-19 05:39",6792,6792,6792,6792,1.25,+0.02%,2
"2025-12-19 05:38",6791,6791,6790.75,6790.75,-1.5,-0.02%,4
"2025-12-19 05:37",6793,6793,6792,6792.25,-2.75,-0.04%,4
"2025-12-19 05:36",6795,6795,6795,6795,-1.,-0.01%,1
"2025-12-19 05:35",6796,6796.5,6796,6796,1.5,+0.02%,6
"2025-12-19 05:33",6794.5,6794.5,6794.5,6794.5,-0.75,-0.01%,1
"2025-12-19 05:32",6794.25,6795.25,6794.25,6795.25,0.75,+0.01%,5
"2025-12-19 05:31",6794.25,6795,6794,6794.5,0.25,0.00%,5
"2025-12-19 05:30",6794.75,6795,6794,6794.25,-1.25,-0.02%,34
"2025-12-19 05:29",6795.5,6795.5,6795.5,6795.5,0,0.00%,20
"2025-12-19 05:28",6794,6795.75,6794,6795.5,1.25,+0.02%,9
"2025-12-19 05:27",6793.75,6794.75,6793.75,6794.25,1,+0.01%,5
"2025-12-19 05:26",6792.25,6793.5,6792.25,6793.25,1.25,+0.02%,9
"2025-12-19 05:25",6790.75,6792.75,6790,6792,2,+0.03%,10
"2025-12-19 05:24",6790,6790,6790,6790,0,0.00%,4
"2025-12-19 05:23",6790,6790,6790,6790,-1.75,-0.03%,1
"2025-12-19 05:22",6792,6792,6791.75,6791.75,-0.75,-0.01%,6
"2025-12-19 05:21",6792.5,6792.5,6792.5,6792.5,0,0.00%,1
"2025-12-19 05:20",6792,6792.5,6791.5,6792.5,0,0.00%,5
"2025-12-19 05:19",6791.25,6792.5,6790.5,6792.5,1,+0.01%,9
"2025-12-19 05:18",6791.75,6791.75,6791.5,6791.5,0.75,+0.01%,3
"2025-12-19 05:17",6791.5,6791.5,6790.75,6790.75,-2.75,-0.04%,4
"2025-12-19 05:16",6794.5,6795.25,6792.75,6793.5,-0.5,-0.01%,10
"2025-12-19 05:15",6791.75,6794,6791.75,6794,1.25,+0.02%,2
"2025-12-19 05:14",6792.75,6792.75,6792.75,6792.75,0,0.00%,2
"2025-12-19 05:13",6792.25,6792.75,6792.25,6792.75,2,+0.03%,5
"2025-12-19 05:12",6790.25,6791.25,6790.25,6790.75,1,+0.01%,7
"2025-12-19 05:11",6790.75,6791,6789.75,6789.75,-1.75,-0.03%,14
"2025-12-19 05:10",6786.75,6791.5,6786.75,6791.5,2.5,+0.04%,10
"2025-12-19 05:09",6789.75,6789.75,6788,6789,-0.75,-0.01%,20
"2025-12-19 05:08",6791,6791,6789.75,6789.75,-1.75,-0.03%,29
"2025-12-19 05:07",6791.5,6791.5,6791.5,6791.5,0,0.00%,3
"2025-12-19 05:06",6793.25,6793.25,6791.5,6791.5,-1.25,-0.02%,20
"2025-12-19 05:05",6794.75,6794.75,6792.5,6792.75,-2.,-0.03%,12
"2025-12-19 05:04",6794.75,6795.5,6794.75,6794.75,0.75,+0.01%,8
"2025-12-19 05:03",6793.75,6794.5,6793,6794,-1.,-0.01%,21
"2025-12-19 05:02",6795.25,6795.5,6795,6795,0.25,0.00%,14
"2025-12-19 05:01",6795,6795.25,6794.75,6794.75,-0.5,-0.01%,5
"2025-12-19 05:00",6795.25,6795.25,6795.25,6795.25,-0.75,-0.01%,3
"2025-12-19 04:59",6795.75,6796,6795.5,6796,0.25,0.00%,3
"2025-12-19 04:58",6796.25,6796.25,6795.25,6795.75,-0.25,0.00%,16
"2025-12-19 04:57",6796,6796.25,6796,6796,1,+0.01%,4
"2025-12-19 04:56",6795.5,6795.5,6794.75,6795,-1.25,-0.02%,7
"2025-12-19 04:55",6796.25,6796.25,6796.25,6796.25,-1.,-0.01%,1
"2025-12-19 04:54",6797.25,6797.25,6797.25,6797.25,-0.25,0.00%,1
"2025-12-19 04:53",6798,6798,6797.5,6797.5,-0.75,-0.01%,2
"2025-12-19 04:52",6798.75,6798.75,6797.75,6798.25,-1.25,-0.02%,21
"2025-12-19 04:51",6799.5,6799.5,6799.5,6799.5,-0.5,-0.01%,1
"2025-12-19 04:50",6800.75,6801,6800,6800,0,0.00%,4
"2025-12-19 04:49",6800,6800,6800,6800,0.25,0.00%,2
"2025-12-19 04:48",6798.25,6799.75,6798.25,6799.75,0.75,+0.01%,3
"2025-12-19 04:47",6800,6800,6799,6799,0.75,+0.01%,9
"2025-12-19 04:44",6798,6798.25,6798,6798.25,1.75,+0.03%,2
"2025-12-19 04:43",6797,6797,6795.5,6796.5,0.5,+0.01%,4
"2025-12-19 04:42",6797.5,6797.5,6796,6796,-1.,-0.01%,3
"2025-12-19 04:40",6797.5,6797.5,6797,6797,-0.25,0.00%,3
"2025-12-19 04:39",6797,6797.25,6797,6797.25,0.25,0.00%,2
"2025-12-19 04:38",6797,6797,6797,6797,0.25,0.00%,2
"2025-12-19 04:37",6796.75,6796.75,6796.5,6796.75,-1.25,-0.02%,6
"2025-12-19 04:36",6798,6798,6797.5,6798,0,0.00%,5
"2025-12-19 04:35",6799,6799,6798,6798,-0.75,-0.01%,2
"2025-12-19 04:34",6798.5,6798.75,6798.25,6798.75,-1.25,-0.02%,5
"2025-12-19 04:33",6800,6800,6800,6800,-0.25,0.00%,1
"2025-12-19 04:32",6800.25,6800.25,6800.25,6800.25,-0.25,0.00%,1
"2025-12-19 04:31",6800.5,6800.5,6800.5,6800.5,0.25,0.00%,1
"2025-12-19 04:30",6800,6800.5,6799.5,6800.25,-0.5,-0.01%,6
"2025-12-19 04:28",6800.75,6800.75,6800.75,6800.75,0.5,+0.01%,1
"2025-12-19 04:27",6800.25,6800.25,6800.25,6800.25,-1.,-0.01%,2
"2025-12-19 04:25",6801.25,6801.5,6800.75,6801.25,1,+0.01%,4
"2025-12-19 04:24",6800.75,6801,6798.75,6800.25,0,0.00%,76
"2025-12-19 04:23",6800.5,6800.5,6800.25,6800.25,0,0.00%,2
"2025-12-19 04:22",6800.75,6800.75,6800.25,6800.25,-0.5,-0.01%,14
"2025-12-19 04:21",6800.5,6801,6800.25,6800.75,0,0.00%,11
"2025-12-19 04:20",6800.75,6801,6800.75,6800.75,0.25,0.00%,4
"2025-12-19 04:19",6801,6801,6800.5,6800.5,-0.25,0.00%,5
"2025-12-19 04:18",6800.75,6800.75,6800.25,6800.75,0.25,0.00%,7
"2025-12-19 04:17",6801,6801,6800.5,6800.5,-0.75,-0.01%,7
"2025-12-19 04:16",6801.75,6802.25,6801.25,6801.25,-1.5,-0.02%,6
"2025-12-19 04:15",6800.75,6802.75,6800.25,6802.75,2,+0.03%,21
"2025-12-19 04:14",6800.75,6800.75,6800.75,6800.75,1.5,+0.02%,2
"2025-12-19 04:13",6799.25,6799.25,6799.25,6799.25,1.5,+0.02%,1
"2025-12-19 04:12",6797.75,6797.75,6797.75,6797.75,-0.5,-0.01%,3
"2025-12-19 04:11",6797.75,6798.25,6797.75,6798.25,1.5,+0.02%,3
"2025-12-19 04:10",6795.75,6797.5,6795.75,6796.75,1,+0.01%,20
"2025-12-19 04:09",6795,6795.75,6795,6795.75,1.5,+0.02%,10
"2025-12-19 04:08",6795,6795.5,6794.25,6794.25,-1.,-0.01%,7
"2025-12-19 04:07",6796.5,6796.5,6795,6795.25,-1.25,-0.02%,10
"2025-12-19 04:06",6796.25,6797.25,6796.25,6796.5,-2.,-0.03%,14
"2025-12-19 04:05",6799,6799,6798.5,6798.5,0.25,0.00%,2
"2025-12-19 04:03",6799,6799,6797.75,6798.25,-1.5,-0.02%,10
"2025-12-19 04:02",6799.25,6799.75,6798.25,6799.75,-0.5,-0.01%,5
"2025-12-19 04:00",6801.5,6801.5,6800.25,6800.25,-1.5,-0.02%,10
"2025-12-19 03:59",6801.75,6801.75,6801.75,6801.75,-0.25,0.00%,1
"2025-12-19 03:58",6802,6802,6802,6802,2,+0.03%,2
"2025-12-19 03:57",6800.25,6800.25,6799.75,6800,-0.5,-0.01%,11
"2025-12-19 03:56",6800.5,6800.5,6800.5,6800.5,-0.75,-0.01%,1
"2025-12-19 03:54",6801.5,6802,6801.25,6801.25,0.5,+0.01%,4
"2025-12-19 03:53",6800,6800.75,6800,6800.75,0.25,0.00%,3
"2025-12-19 03:52",6800.5,6800.5,6800.25,6800.5,0.75,+0.01%,4
"2025-12-19 03:51",6799.5,6799.75,6799.5,6799.75,0,0.00%,4
"2025-12-19 03:50",6799.5,6799.75,6799,6799.75,1.25,+0.02%,4
"2025-12-19 03:49",6799.25,6799.25,6798.5,6798.5,-2.,-0.03%,2
"2025-12-19 03:47",6800.5,6800.5,6800.5,6800.5,0.25,0.00%,3
"2025-12-19 03:46",6800.25,6800.25,6800.25,6800.25,0,0.00%,1
"2025-12-19 03:45",6800,6800.25,6799.75,6800.25,0.5,+0.01%,4
"2025-12-19 03:43",6799.75,6800,6799.75,6799.75,1,+0.01%,3
"2025-12-19 03:42",6800,6800,6798.75,6798.75,-1.,-0.01%,2
"2025-12-19 03:41",6799.75,6799.75,6799.75,6799.75,0.5,+0.01%,1
"2025-12-19 03:40",6799.75,6799.75,6799.25,6799.25,-1.5,-0.02%,2
"2025-12-19 03:39",6801,6801,6800.5,6800.75,0.5,+0.01%,4
"2025-12-19 03:38",6800.25,6800.25,6800.25,6800.25,-0.5,-0.01%,4
"2025-12-19 03:37",6800.5,6800.75,6800.5,6800.75,0.75,+0.01%,2
"2025-12-19 03:36",6799.75,6800.25,6799.75,6800,0,0.00%,3
"2025-12-19 03:35",6800,6800,6800,6800,0.5,+0.01%,1
"2025-12-19 03:34",6799.5,6799.5,6798.25,6799.5,-1.,-0.01%,28
"2025-12-19 03:33",6800.25,6800.5,6800.25,6800.5,0.25,0.00%,2
"2025-12-19 03:32",6802.75,6802.75,6800.25,6800.25,-2.5,-0.04%,5
"2025-12-19 03:31",6800.5,6802.75,6800.5,6802.75,1.75,+0.03%,11
"2025-12-19 03:30",6801,6801,6801,6801,-0.5,-0.01%,1
"2025-12-19 03:28",6801.25,6801.5,6800.5,6801.5,0.25,0.00%,9
"2025-12-19 03:27",6800.75,6801.25,6800.5,6801.25,-0.25,0.00%,11
"2025-12-19 03:26",6800.25,6801.5,6800.25,6801.5,1,+0.01%,10
"2025-12-19 03:25",6800.25,6801.25,6800.25,6800.5,1.75,+0.03%,7
"2025-12-19 03:24",6799,6799,6798.75,6798.75,-1.25,-0.02%,4
"2025-12-19 03:23",6800,6800,6800,6800,0,0.00%,1
"2025-12-19 03:22",6800.75,6800.75,6800,6800,-1.,-0.01%,21
"2025-12-19 03:21",6797,6801,6797,6801,4,+0.06%,14
"2025-12-19 03:20",6797.5,6797.5,6797,6797,-0.25,0.00%,4
"2025-12-19 03:19",6796.75,6797.5,6796.75,6797.25,0.5,+0.01%,6
"2025-12-19 03:18",6796.5,6796.75,6796.5,6796.75,0.75,+0.01%,3
"2025-12-19 03:17",6796,6796,6796,6796,0,0.00%,3
"2025-12-19 03:16",6795,6796,6794.5,6796,0.5,+0.01%,8
"2025-12-19 03:15",6796.5,6796.5,6795.5,6795.5,-1.,-0.01%,4
"2025-12-19 03:14",6796.75,6797,6795.25,6796.5,0,0.00%,12
"2025-12-19 03:13",6796.5,6796.5,6796.5,6796.5,0.25,0.00%,2
"2025-12-19 03:11",6796.25,6796.25,6796.25,6796.25,-1.,-0.01%,1
"2025-12-19 03:10",6797.25,6797.25,6797.25,6797.25,-1.5,-0.02%,1
"2025-12-19 03:09",6799.5,6799.75,6797.5,6798.75,-0.25,0.00%,12
"2025-12-19 03:08",6798.5,6799.25,6798.5,6799,0.75,+0.01%,4
"2025-12-19 03:07",6798.25,6799,6798.25,6798.25,-1.75,-0.03%,12
"2025-12-19 03:06",6800.25,6800.25,6800,6800,0,0.00%,6
"2025-12-19 03:05",6799,6800,6799,6800,3,+0.04%,19
"2025-12-19 03:04",6794.5,6797.25,6794.5,6797,2.5,+0.04%,7
"2025-12-19 03:03",6794.25,6794.5,6793.5,6794.5,-0.75,-0.01%,11
"2025-12-19 03:02",6795,6795.25,6794.25,6795.25,-2.,-0.03%,9
"2025-12-19 03:01",6796.5,6797.25,6796.5,6797.25,0.25,0.00%,4
"2025-12-19 03:00",6796.25,6797,6795.75,6797,-0.25,0.00%,10
"2025-12-19 02:59",6797.25,6798.5,6796.5,6797.25,-1.75,-0.03%,54
"2025-12-19 02:58",6799.75,6799.75,6798.5,6799,0.25,0.00%,29
"2025-12-19 02:57",6799.5,6799.75,6798.75,6798.75,-0.5,-0.01%,19
"2025-12-19 02:56",6799.25,6799.25,6799.25,6799.25,0.75,+0.01%,1
"2025-12-19 02:55",6799.25,6799.25,6798.5,6798.5,-0.25,0.00%,3
"2025-12-19 02:54",6799,6799.25,6798,6798.75,-0.75,-0.01%,40
"2025-12-19 02:53",6799,6799.5,6798.5,6799.5,0.75,+0.01%,10
"2025-12-19 02:52",6798,6798.75,6798,6798.75,0.25,0.00%,9
"2025-12-19 02:51",6797,6798.5,6797,6798.5,2,+0.03%,9
"2025-12-19 02:50",6797.25,6797.5,6795.5,6796.5,0,0.00%,34
"2025-12-19 02:49",6797,6797.75,6796.5,6796.5,-0.25,0.00%,12
"2025-12-19 02:48",6796.75,6796.75,6796.75,6796.75,-2.25,-0.03%,2
"2025-12-19 02:47",6798.5,6799.5,6798,6799,1.25,+0.02%,42
"2025-12-19 02:46",6798,6798,6797.75,6797.75,1.25,+0.02%,3
"2025-12-19 02:45",6796.25,6796.75,6796,6796.5,-0.5,-0.01%,6
"2025-12-19 02:43",6797.5,6798,6796.75,6797,-0.25,0.00%,30
"2025-12-19 02:42",6796.25,6797.25,6794.75,6797.25,1.5,+0.02%,132
"2025-12-19 02:41",6796,6796,6794.75,6795.75,0.5,+0.01%,58
"2025-12-19 02:40",6795.5,6796.75,6795,6795.25,1,+0.01%,19
"2025-12-19 02:39",6794.25,6794.25,6794.25,6794.25,0.25,0.00%,1
"2025-12-19 02:38",6794.5,6794.5,6793,6794,-0.25,0.00%,22
"2025-12-19 02:37",6794.5,6795.25,6793.25,6794.25,0.75,+0.01%,41
"2025-12-19 02:36",6793.75,6795,6793.25,6793.5,-0.5,-0.01%,31
